Id,Frame,x (nm),y (nm),sigma (nm),Intensity (photons),Offset (photons),BkgSD (photons)
1,1,3094.49548484377,1270.08000928554,97.9778976134678,3000,500,8
2,1,1751.14319736231,1996.53156335431,97.9778976134678,3000,500,8
3,1,3112.58995188763,2455.6958946884,97.9778976134678,3000,500,8
4,1,2287.41117975797,572.716512131619,97.9778976134678,3000,500,8
5,1,2232.73223871127,1201.84245948014,97.9778976134678,3000,500,8
6,1,691.486385857204,1608.10578984619,97.9778976134678,3000,500,8
7,1,3124.07825528397,2197.33465573231,97.9778976134678,3000,500,8
8,1,19.9368166546876,811.774875716426,97.9778976134678,3000,500,8
9,1,809.543559627021,1775.17076141619,97.9778976134678,3000,500,8
10,1,1391.33290369423,1999.77870100511,97.9778976134678,3000,500,8
11,1,2494.02534974001,2865.60373137967,97.9778976134678,3000,500,8
12,1,632.59223872081,1161.131482986,97.9778976134678,3000,500,8
13,1,2761.57835391751,2040.18263365996,97.9778976134678,3000,500,8
14,1,3146.882166961,612.628486780683,97.9778976134678,3000,500,8
15,1,524.295172495036,1592.94116677538,97.9778976134678,3000,500,8
16,1,1911.46862058515,583.825294627862,97.9778976134678,3000,500,8
17,1,28.7555125361759,2938.82572524724,97.9778976134678,3000,500,8
18,1,1237.02810445961,1381.83062829193,97.9778976134678,3000,500,8
19,1,141.312185380799,2656.60192671471,97.9778976134678,3000,500,8
20,1,3061.28949668555,1333.68417497076,97.9778976134678,3000,500,8
21,1,1395.66927001535,2894.93628397877,97.9778976134678,3000,500,8
22,1,3036.727381701,1295.4406953949,97.9778976134678,3000,500,8
23,1,2516.17915499219,1059.75840989159,97.9778976134678,3000,500,8
24,1,2772.12575546143,1830.8440648728,97.9778976134678,3000,500,8
25,1,554.129348787034,2705.41967710116,97.9778976134678,3000,500,8
26,1,239.835478441942,2755.24579760983,97.9778976134678,3000,500,8
27,1,1922.37670840886,1906.20197461867,97.9778976134678,3000,500,8
28,1,537.510987898892,270.917155265313,97.9778976134678,3000,500,8
29,1,2346.81653603382,1911.25314342136,97.9778976134678,3000,500,8
30,1,1307.02035248645,785.451867465927,97.9778976134678,3000,500,8
31,1,1689.30823493735,2344.2990354879,97.9778976134678,3000,500,8
32,1,3000.22906864301,2862.88413541356,97.9778976134678,3000,500,8
33,1,1669.42759182387,1647.14870692206,97.9778976134678,3000,500,8
34,1,346.218825239138,1931.40323315266,97.9778976134678,3000,500,8
35,1,506.314902991358,208.216999624983,97.9778976134678,3000,500,8
36,1,1744.64848545028,1728.23913485698,97.9778976134678,3000,500,8
37,1,1678.09305621911,413.397707745401,97.9778976134678,3000,500,8
38,1,2040.35278120318,1966.60110832106,97.9778976134678,3000,500,8
39,1,1284.78541948887,1163.68111054348,97.9778976134678,3000,500,8
40,1,2079.3763488619,2456.82570985839,97.9778976134678,3000,500,8
41,2,657.867428806951,1819.5927204331,97.9778976134678,3000,500,8
42,2,2332.55765686999,1733.76832217267,97.9778976134678,3000,500,8
43,2,412.610802731578,2456.61364275265,97.9778976134678,3000,500,8
44,2,18.0642761819879,902.587745068101,97.9778976134678,3000,500,8
45,2,508.416660690111,29.3639395456097,97.9778976134678,3000,500,8
46,2,2407.1769515897,628.086903815533,97.9778976134678,3000,500,8
47,2,2216.97660888624,2425.8480406798,97.9778976134678,3000,500,8
48,2,476.63312210697,1621.76539824211,97.9778976134678,3000,500,8
49,2,1233.91326621438,158.80212347143,97.9778976134678,3000,500,8
50,2,2534.52373115687,2141.41623221481,97.9778976134678,3000,500,8
51,2,891.783564776471,3141.40802988985,97.9778976134678,3000,500,8
52,2,329.25689573383,318.008941526646,97.9778976134678,3000,500,8
53,2,2934.70391765421,2668.29385103608,97.9778976134678,3000,500,8
54,2,1848.16003908792,3136.02476923453,97.9778976134678,3000,500,8
55,2,666.773393536209,867.834068943041,97.9778976134678,3000,500,8
56,2,1899.23990014803,2666.86202298193,97.9778976134678,3000,500,8
57,2,123.724736892315,130.588615443706,97.9778976134678,3000,500,8
58,2,1690.53138899247,2917.19016748287,97.9778976134678,3000,500,8
59,2,301.262374546587,2138.81208066057,97.9778976134678,3000,500,8
60,2,119.982521839915,1784.5407146427,97.9778976134678,3000,500,8
61,2,260.760036301603,2926.63664450521,97.9778976134678,3000,500,8
62,2,2190.78772718334,1239.89656481387,97.9778976134678,3000,500,8
63,2,2461.51294350137,102.031925237921,97.9778976134678,3000,500,8
64,2,2764.69793516861,2272.19975572751,97.9778976134678,3000,500,8
65,2,899.750756111959,1833.04926377635,97.9778976134678,3000,500,8
66,2,2134.10999929344,416.542390702566,97.9778976134678,3000,500,8
67,2,221.243756349277,2624.21249506492,97.9778976134678,3000,500,8
68,2,1848.47806730999,92.1209938924981,97.9778976134678,3000,500,8
