No,Frame,Emitter,x (nm),y (nm),z (nm),sigmax_z0 (nm),sigmay_z0 (nm),Intensity (photons),Offset (photons),BkgSD (photons)
1,1,67,2706.88563875974,922.913939291457,-91.3646487508248,172.879068253624,165.793475964977,2400,500,0.5
2,1,93,2450.85799653332,1480.19800283543,-326.07236996872,172.879068253624,165.793475964977,2400,500,0.5
3,1,100,279.824310844509,1347.02043916984,277.022808735153,172.879068253624,165.793475964977,2400,500,0.5
4,1,144,3011.56156930103,400.773696140929,123.604177308653,172.879068253624,165.793475964977,2400,500,0.5
5,1,157,1387.27697661107,1819.21469211962,-86.8030284161601,172.879068253624,165.793475964977,2400,500,0.5
6,1,165,708.540590324114,1906.07406186542,-318.639374387322,172.879068253624,165.793475964977,2400,500,0.5
7,1,194,2657.64767012768,446.010895001917,-36.5620587202685,172.879068253624,165.793475964977,2400,500,0.5
8,1,212,2132.17561675271,2763.14835830022,-357.280819706178,172.879068253624,165.793475964977,2400,500,0.5
9,1,305,210.251918795168,113.834992100623,264.624498632421,172.879068253624,165.793475964977,2400,500,0.5
10,2,28,3128.3776994592,56.9306415674081,319.656374916007,172.879068253624,165.793475964977,2400,500,0.5
11,2,71,2594.54863831875,2236.6292427615,-270.608533457525,172.879068253624,165.793475964977,2400,500,0.5
12,2,74,2697.29491220597,666.338053643253,173.006498487868,172.879068253624,165.793475964977,2400,500,0.5
13,2,93,2450.85799653332,1480.19800283543,-326.07236996872,172.879068253624,165.793475964977,2400,500,0.5
14,2,104,1535.17888746242,2386.43370156475,329.743798149483,172.879068253624,165.793475964977,2400,500,0.5
15,2,144,3011.56156930103,400.773696140929,123.604177308653,172.879068253624,165.793475964977,2400,500,0.5
16,2,146,1232.02354728599,574.233290581388,231.375300410419,172.879068253624,165.793475964977,2400,500,0.5
17,2,194,2657.64767012768,446.010895001917,-36.5620587202685,172.879068253624,165.793475964977,2400,500,0.5
18,2,250,2878.01629845525,1027.80363625636,281.870472368434,172.879068253624,165.793475964977,2400,500,0.5
19,2,281,1575.1607465836,1641.15605380741,112.199044685534,172.879068253624,165.793475964977,2400,500,0.5
20,2,305,210.251918795168,113.834992100623,264.624498632421,172.879068253624,165.793475964977,2400,500,0.5
21,3,37,1412.66009280569,119.465814894412,-56.0599863131781,172.879068253624,165.793475964977,2400,500,0.5
22,3,74,2697.29491220597,666.338053643253,173.006498487868,172.879068253624,165.793475964977,2400,500,0.5
23,3,146,1232.02354728599,574.233290581388,231.375300410419,172.879068253624,165.793475964977,2400,500,0.5
24,3,281,1575.1607465836,1641.15605380741,112.199044685534,172.879068253624,165.793475964977,2400,500,0.5
25,3,305,210.251918795168,113.834992100623,264.624498632421,172.879068253624,165.793475964977,2400,500,0.5
26,4,10,2375.03118029725,667.352505536881,39.5077811223819,172.879068253624,165.793475964977,2400,500,0.5
27,4,15,2185.98101059901,3111.05812745232,-19.7590689623732,172.879068253624,165.793475964977,2400,500,0.5
28,4,37,1412.66009280569,119.465814894412,-56.0599863131781,172.879068253624,165.793475964977,2400,500,0.5
29,4,113,2517.45450254754,2124.82203363607,-222.238168267493,172.879068253624,165.793475964977,2400,500,0.5
30,4,146,1232.02354728599,574.233290581388,231.375300410419,172.879068253624,165.793475964977,2400,500,0.5
31,4,204,481.19690150639,1740.64145170538,106.934561709932,172.879068253624,165.793475964977,2400,500,0.5
32,4,281,1575.1607465836,1641.15605380741,112.199044685534,172.879068253624,165.793475964977,2400,500,0.5
33,4,292,241.264809334086,2942.9013879709,80.5211248302241,172.879068253624,165.793475964977,2400,500,0.5
34,4,305,210.251918795168,113.834992100623,264.624498632421,172.879068253624,165.793475964977,2400,500,0.5
35,5,15,2185.98101059901,3111.05812745232,-19.7590689623732,172.879068253624,165.793475964977,2400,500,0.5
36,5,37,1412.66009280569,119.465814894412,-56.0599863131781,172.879068253624,165.793475964977,2400,500,0.5
37,5,39,3034.74666145668,1695.82702657348,283.126396303701,172.879068253624,165.793475964977,2400,500,0.5
38,5,62,708.474158921062,2838.85883257034,-241.636423532706,172.879068253624,165.793475964977,2400,500,0.5
39,5,113,2517.45450254754,2124.82203363607,-222.238168267493,172.879068253624,165.793475964977,2400,500,0.5
40,5,204,481.19690150639,1740.64145170538,106.934561709932,172.879068253624,165.793475964977,2400,500,0.5
41,5,281,1575.1607465836,1641.15605380741,112.199044685534,172.879068253624,165.793475964977,2400,500,0.5
42,5,283,2326.47779269224,1536.43982396181,24.5633289110696,172.879068253624,165.793475964977,2400,500,0.5
43,5,289,1680.70002721661,272.503981655079,-380.637150643578,172.879068253624,165.793475964977,2400,500,0.5
44,5,292,241.264809334086,2942.9013879709,80.5211248302241,172.879068253624,165.793475964977,2400,500,0.5
45,5,304,1074.28988374449,1323.99195931896,-362.955797853773,172.879068253624,165.793475964977,2400,500,0.5
46,6,15,2185.98101059901,3111.05812745232,-19.7590689623732,172.879068253624,165.793475964977,2400,500,0.5
47,6,35,425.777135696634,2456.54074990974,391.073105047335,172.879068253624,165.793475964977,2400,500,0.5
48,6,37,1412.66009280569,119.465814894412,-56.0599863131781,172.879068253624,165.793475964977,2400,500,0.5
49,6,39,3034.74666145668,1695.82702657348,283.126396303701,172.879068253624,165.793475964977,2400,500,0.5
50,6,62,708.474158921062,2838.85883257034,-241.636423532706,172.879068253624,165.793475964977,2400,500,0.5
51,6,113,2517.45450254754,2124.82203363607,-222.238168267493,172.879068253624,165.793475964977,2400,500,0.5
52,6,204,481.19690150639,1740.64145170538,106.934561709932,172.879068253624,165.793475964977,2400,500,0.5
53,6,231,2278.98432362847,805.360801491971,-139.595441609316,172.879068253624,165.793475964977,2400,500,0.5
54,6,281,1575.1607465836,1641.15605380741,112.199044685534,172.879068253624,165.793475964977,2400,500,0.5
55,6,283,2326.47779269224,1536.43982396181,24.5633289110696,172.879068253624,165.793475964977,2400,500,0.5
56,6,289,1680.70002721661,272.503981655079,-380.637150643578,172.879068253624,165.793475964977,2400,500,0.5
57,6,292,241.264809334086,2942.9013879709,80.5211248302241,172.879068253624,165.793475964977,2400,500,0.5
58,6,300,2950.28818208327,778.458190492046,348.317403515205,172.879068253624,165.793475964977,2400,500,0.5
59,6,319,1905.77679936974,1740.91624489721,242.536599931586,172.879068253624,165.793475964977,2400,500,0.5
60,7,35,425.777135696634,2456.54074990974,391.073105047335,172.879068253624,165.793475964977,2400,500,0.5
61,7,39,3034.74666145668,1695.82702657348,283.126396303701,172.879068253624,165.793475964977,2400,500,0.5
62,7,113,2517.45450254754,2124.82203363607,-222.238168267493,172.879068253624,165.793475964977,2400,500,0.5
63,7,204,481.19690150639,1740.64145170538,106.934561709932,172.879068253624,165.793475964977,2400,500,0.5
64,7,231,2278.98432362847,805.360801491971,-139.595441609316,172.879068253624,165.793475964977,2400,500,0.5
65,7,235,1961.10181630451,1923.7794251647,-163.611705373526,172.879068253624,165.793475964977,2400,500,0.5
66,7,237,1300.13371089874,2284.93356032872,-285.343676446162,172.879068253624,165.793475964977,2400,500,0.5
67,7,239,654.078921806046,1634.60711716877,-375.049805760871,172.879068253624,165.793475964977,2400,500,0.5
68,7,281,1575.1607465836,1641.15605380741,112.199044685534,172.879068253624,165.793475964977,2400,500,0.5
69,7,289,1680.70002721661,272.503981655079,-380.637150643578,172.879068253624,165.793475964977,2400,500,0.5
70,7,292,241.264809334086,2942.9013879709,80.5211248302241,172.879068253624,165.793475964977,2400,500,0.5
71,7,300,2950.28818208327,778.458190492046,348.317403515205,172.879068253624,165.793475964977,2400,500,0.5
72,8,35,425.777135696634,2456.54074990974,391.073105047335,172.879068253624,165.793475964977,2400,500,0.5
73,8,39,3034.74666145668,1695.82702657348,283.126396303701,172.879068253624,165.793475964977,2400,500,0.5
74,8,113,2517.45450254754,2124.82203363607,-222.238168267493,172.879068253624,165.793475964977,2400,500,0.5
75,8,172,2535.95864259944,363.91761868081,250.727081506281,172.879068253624,165.793475964977,2400,500,0.5
76,8,194,2657.64767012768,446.010895001917,-36.5620587202685,172.879068253624,165.793475964977,2400,500,0.5
77,8,198,2520.6604137199,1381.46318781451,80.358784558244,172.879068253624,165.793475964977,2400,500,0.5
78,8,228,2215.33543289064,159.95422372314,-200.138390982343,172.879068253624,165.793475964977,2400,500,0.5
