Id,Frame,x (nm),y (nm),z (nm),sigmax_z0 (nm),sigmay_z0 (nm),Intensity (photons),Offset (photons),BkgSD (photons)
1,1,2633.95309027133,2105.3083762772,176.163337918752,172.879068253624,165.793475964977,2400,500,0.5
2,1,83.5775410235755,644.21386029695,31.4042587025911,172.879068253624,165.793475964977,2400,500,0.5
3,1,674.466047780141,2587.16132237871,-22.4420365961068,172.879068253624,165.793475964977,2400,500,0.5
4,1,1978.94966191875,2516.48780291126,320.550002984215,172.879068253624,165.793475964977,2400,500,0.5
5,1,314.510289078077,1263.80684129316,-100.389991387312,172.879068253624,165.793475964977,2400,500,0.5
6,1,1984.42019160595,1633.97195196499,22.2291559278174,172.879068253624,165.793475964977,2400,500,0.5
7,1,172.44870271502,2547.71053280648,155.594739571996,172.879068253624,165.793475964977,2400,500,0.5
8,1,3074.09298497356,1425.20798685129,-59.5453897828344,172.879068253624,165.793475964977,2400,500,0.5
9,1,3137.37399748824,2377.81411363269,110.861343550814,172.879068253624,165.793475964977,2400,500,0.5
10,1,1667.60848086792,251.997034629683,75.4597476866452,172.879068253624,165.793475964977,2400,500,0.5
11,1,2036.97070347375,1560.46482565337,-36.5752167817542,172.879068253624,165.793475964977,2400,500,0.5
12,1,2447.2222344616,1390.04366359354,332.621133357383,172.879068253624,165.793475964977,2400,500,0.5
13,1,2447.85694277382,787.385426153332,195.253922349937,172.879068253624,165.793475964977,2400,500,0.5
14,1,1336.59385459111,2757.25029847415,343.588641472005,172.879068253624,165.793475964977,2400,500,0.5
15,1,2460.17698023598,64.0721891775524,312.942391405115,172.879068253624,165.793475964977,2400,500,0.5
16,1,1354.2456013185,1442.64547146064,-143.733435047489,172.879068253624,165.793475964977,2400,500,0.5
17,1,2963.53142888586,151.753197904826,152.021078864074,172.879068253624,165.793475964977,2400,500,0.5
18,1,2182.16475159167,1592.72798776912,-352.905537313822,172.879068253624,165.793475964977,2400,500,0.5
19,1,1179.057892239,2748.07681320961,-238.572909253248,172.879068253624,165.793475964977,2400,500,0.5
20,1,2748.51153712902,1071.41010052859,178.449413323587,172.879068253624,165.793475964977,2400,500,0.5
21,1,1217.58617594685,2885.0880996814,201.607938938956,172.879068253624,165.793475964977,2400,500,0.5
22,1,303.853644427545,393.240172704894,-163.695098047032,172.879068253624,165.793475964977,2400,500,0.5
23,1,1039.65028363783,503.787990186442,366.757536384484,172.879068253624,165.793475964977,2400,500,0.5
