No,Frame,Emitter,x (nm),y (nm),sigma (nm),Intensity (photons),Offset (photons),BkgSD (photons)
1,1,25,2708.62973476097,1736.63990951553,108.805981271309,3000,500,8
2,1,44,2747.30392559922,2223.2886226502,108.805981271309,3000,500,8
3,1,47,2193.28455337184,2834.01008604985,108.805981271309,3000,500,8
4,1,74,1071.94462793638,570.061878512312,108.805981271309,3000,500,8
5,1,79,1987.10323108624,1634.45934404002,108.805981271309,3000,500,8
6,1,122,2622.62870598909,2608.30368948146,108.805981271309,3000,500,8
7,1,190,2311.9019356232,903.709689821383,108.805981271309,3000,500,8
8,1,247,1352.15953874243,844.097578228479,108.805981271309,3000,500,8
9,1,254,2897.79535965636,1632.7392565506,108.805981271309,3000,500,8
10,1,260,2982.38846021476,133.997489813419,108.805981271309,3000,500,8
11,1,277,955.122227140312,497.524320774215,108.805981271309,3000,500,8
12,1,278,2972.93650487022,2501.01258495221,108.805981271309,3000,500,8
13,1,281,730.356861215542,2019.23788028364,108.805981271309,3000,500,8
14,1,396,3087.76077267505,3112.61472524963,108.805981271309,3000,500,8
15,1,403,1571.32686013865,3060.75933533951,108.805981271309,3000,500,8
16,1,424,2088.73163875265,42.7786201674184,108.805981271309,3000,500,8
17,1,435,3051.81396826813,396.330038392652,108.805981271309,3000,500,8
18,1,448,1455.174533901,1411.34650780767,108.805981271309,3000,500,8
19,1,460,2932.28662574602,2476.27832854605,108.805981271309,3000,500,8
20,1,472,84.1318825490468,1148.15164272808,108.805981271309,3000,500,8
21,1,480,1777.64406563862,845.159412031231,108.805981271309,3000,500,8
22,1,484,2710.38334850226,2385.43400565867,108.805981271309,3000,500,8
23,1,511,765.103618826954,1224.65869079257,108.805981271309,3000,500,8
24,2,13,3147.74854411205,1040.53895362798,108.805981271309,3000,500,8
25,2,25,2708.62973476097,1736.63990951553,108.805981271309,3000,500,8
26,2,79,1987.10323108624,1634.45934404002,108.805981271309,3000,500,8
27,2,122,2622.62870598909,2608.30368948146,108.805981271309,3000,500,8
28,2,223,2005.69767295466,2429.35066624909,108.805981271309,3000,500,8
29,2,231,2321.96452929042,1666.25815641702,108.805981271309,3000,500,8
30,2,239,423.306668755967,1942.79019387219,108.805981271309,3000,500,8
31,2,279,1705.39624267384,422.247897837824,108.805981271309,3000,500,8
32,2,285,3081.75741551254,3109.57149933315,108.805981271309,3000,500,8
33,2,343,1017.37691148218,2446.25315983914,108.805981271309,3000,500,8
34,2,377,1435.16416901081,1397.73356526581,108.805981271309,3000,500,8
35,2,400,2597.70918647385,1644.09971655107,108.805981271309,3000,500,8
36,2,424,2088.73163875265,42.7786201674184,108.805981271309,3000,500,8
37,2,452,1443.715664481,724.07798294079,108.805981271309,3000,500,8
38,2,460,2932.28662574602,2476.27832854605,108.805981271309,3000,500,8
39,2,472,84.1318825490468,1148.15164272808,108.805981271309,3000,500,8
40,2,484,2710.38334850226,2385.43400565867,108.805981271309,3000,500,8
41,2,499,2518.58965691104,85.5626186616156,108.805981271309,3000,500,8
42,3,25,2708.62973476097,1736.63990951553,108.805981271309,3000,500,8
43,3,145,1681.75363613242,2761.49920215341,108.805981271309,3000,500,8
44,3,179,746.608632566305,3087.14873231812,108.805981271309,3000,500,8
45,3,231,2321.96452929042,1666.25815641702,108.805981271309,3000,500,8
46,3,239,423.306668755967,1942.79019387219,108.805981271309,3000,500,8
47,3,279,1705.39624267384,422.247897837824,108.805981271309,3000,500,8
48,3,437,1369.07855763618,2789.4623364357,108.805981271309,3000,500,8
49,3,460,2932.28662574602,2476.27832854605,108.805981271309,3000,500,8
50,3,472,84.1318825490468,1148.15164272808,108.805981271309,3000,500,8
51,3,484,2710.38334850226,2385.43400565867,108.805981271309,3000,500,8
52,3,491,1940.90817938456,427.245842901141,108.805981271309,3000,500,8
53,3,499,2518.58965691104,85.5626186616156,108.805981271309,3000,500,8
54,3,501,1571.09197498339,1901.63909366478,108.805981271309,3000,500,8
55,4,10,221.794942167101,2867.92820529515,108.805981271309,3000,500,8
56,4,68,3144.49521153701,2187.46207019529,108.805981271309,3000,500,8
57,4,77,2988.09920827989,2222.12291284807,108.805981271309,3000,500,8
58,4,112,2916.02809528101,769.54833962037,108.805981271309,3000,500,8
59,4,223,2005.69767295466,2429.35066624909,108.805981271309,3000,500,8
60,4,231,2321.96452929042,1666.25815641702,108.805981271309,3000,500,8
61,4,279,1705.39624267384,422.247897837824,108.805981271309,3000,500,8
62,4,335,461.691322269053,3045.91303715361,108.805981271309,3000,500,8
63,4,351,2578.05930413344,1273.56139091814,108.805981271309,3000,500,8
64,4,402,1422.54257548805,1648.10925247871,108.805981271309,3000,500,8
65,4,437,1369.07855763618,2789.4623364357,108.805981271309,3000,500,8
66,4,472,84.1318825490468,1148.15164272808,108.805981271309,3000,500,8
67,4,483,485.176473594884,94.7208776490747,108.805981271309,3000,500,8
68,4,484,2710.38334850226,2385.43400565867,108.805981271309,3000,500,8
69,4,499,2518.58965691104,85.5626186616156,108.805981271309,3000,500,8
70,5,77,2988.09920827989,2222.12291284807,108.805981271309,3000,500,8
71,5,112,2916.02809528101,769.54833962037,108.805981271309,3000,500,8
72,5,178,1483.91344403045,432.701206092717,108.805981271309,3000,500,8
73,5,223,2005.69767295466,2429.35066624909,108.805981271309,3000,500,8
74,5,231,2321.96452929042,1666.25815641702,108.805981271309,3000,500,8
75,5,244,3096.12263222423,465.696008630663,108.805981271309,3000,500,8
76,5,351,2578.05930413344,1273.56139091814,108.805981271309,3000,500,8
77,5,389,1637.54365034213,657.384837226967,108.805981271309,3000,500,8
78,5,402,1422.54257548805,1648.10925247871,108.805981271309,3000,500,8
79,5,437,1369.07855763618,2789.4623364357,108.805981271309,3000,500,8
80,5,462,1535.22125095533,136.614143311068,108.805981271309,3000,500,8
81,5,471,1006.56294374682,1507.69150366645,108.805981271309,3000,500,8
82,5,472,84.1318825490468,1148.15164272808,108.805981271309,3000,500,8
83,5,484,2710.38334850226,2385.43400565867,108.805981271309,3000,500,8
84,5,499,2518.58965691104,85.5626186616156,108.805981271309,3000,500,8
85,6,10,221.794942167101,2867.92820529515,108.805981271309,3000,500,8
86,6,71,969.329303155273,828.109274506814,108.805981271309,3000,500,8
87,6,73,2800.87785128446,1093.77278125399,108.805981271309,3000,500,8
88,6,77,2988.09920827989,2222.12291284807,108.805981271309,3000,500,8
89,6,112,2916.02809528101,769.54833962037,108.805981271309,3000,500,8
90,6,170,3037.79655496564,2264.41541473328,108.805981271309,3000,500,8
91,6,196,243.462838640825,1747.09700406739,108.805981271309,3000,500,8
92,6,244,3096.12263222423,465.696008630663,108.805981271309,3000,500,8
93,6,257,2745.93561235507,2099.75280771148,108.805981271309,3000,500,8
94,6,296,2738.40871182609,2353.19516082222,108.805981271309,3000,500,8
95,6,319,1498.11083806857,1181.36811870928,108.805981271309,3000,500,8
96,6,323,2676.7123450843,2536.33257190617,108.805981271309,3000,500,8
97,6,345,158.794131206224,2907.3940989186,108.805981271309,3000,500,8
98,6,370,2085.61594971604,435.065398068317,108.805981271309,3000,500,8
99,6,402,1422.54257548805,1648.10925247871,108.805981271309,3000,500,8
100,6,437,1369.07855763618,2789.4623364357,108.805981271309,3000,500,8
101,6,442,215.608658939449,16.6280817282509,108.805981271309,3000,500,8
102,6,462,1535.22125095533,136.614143311068,108.805981271309,3000,500,8
103,6,472,84.1318825490468,1148.15164272808,108.805981271309,3000,500,8
104,6,478,1642.26148174702,2818.96835921627,108.805981271309,3000,500,8
105,6,511,765.103618826954,1224.65869079257,108.805981271309,3000,500,8
106,7,10,221.794942167101,2867.92820529515,108.805981271309,3000,500,8
107,7,71,969.329303155273,828.109274506814,108.805981271309,3000,500,8
108,7,73,2800.87785128446,1093.77278125399,108.805981271309,3000,500,8
109,7,124,1190.65605597613,2616.97255810215,108.805981271309,3000,500,8
110,7,145,1681.75363613242,2761.49920215341,108.805981271309,3000,500,8
111,7,167,263.803330345112,732.414764685144,108.805981271309,3000,500,8
112,7,219,3127.16571256951,2311.51124439985,108.805981271309,3000,500,8
113,7,254,2897.79535965636,1632.7392565506,108.805981271309,3000,500,8
114,7,290,2052.02870364025,3182.20273716733,108.805981271309,3000,500,8
115,7,319,1498.11083806857,1181.36811870928,108.805981271309,3000,500,8
116,7,370,2085.61594971604,435.065398068317,108.805981271309,3000,500,8
117,7,402,1422.54257548805,1648.10925247871,108.805981271309,3000,500,8
118,7,417,2016.78287807554,908.762878029675,108.805981271309,3000,500,8
119,7,427,1006.64037534323,3176.98078397728,108.805981271309,3000,500,8
120,7,462,1535.22125095533,136.614143311068,108.805981271309,3000,500,8
121,7,472,84.1318825490468,1148.15164272808,108.805981271309,3000,500,8
122,7,478,1642.26148174702,2818.96835921627,108.805981271309,3000,500,8
123,8,10,221.794942167101,2867.92820529515,108.805981271309,3000,500,8
124,8,34,3108.38522073931,1455.93736218878,108.805981271309,3000,500,8
125,8,44,2747.30392559922,2223.2886226502,108.805981271309,3000,500,8
126,8,71,969.329303155273,828.109274506814,108.805981271309,3000,500,8
127,8,73,2800.87785128446,1093.77278125399,108.805981271309,3000,500,8
128,8,121,675.540688321655,1319.93963952005,108.805981271309,3000,500,8
129,8,153,2392.87837765417,2775.75667676072,108.805981271309,3000,500,8
130,8,167,263.803330345112,732.414764685144,108.805981271309,3000,500,8
131,8,190,2311.9019356232,903.709689821383,108.805981271309,3000,500,8
132,8,254,2897.79535965636,1632.7392565506,108.805981271309,3000,500,8
133,8,290,2052.02870364025,3182.20273716733,108.805981271309,3000,500,8
134,8,300,1564.11609327693,2419.28303172397,108.805981271309,3000,500,8
135,8,370,2085.61594971604,435.065398068317,108.805981271309,3000,500,8
136,8,382,1111.52068356726,1273.34989966647,108.805981271309,3000,500,8
137,8,398,1582.15065522035,933.738587650995,108.805981271309,3000,500,8
