Id,Frame,x (nm),y (nm),sigma (nm),Intensity (photons),Offset (photons),BkgSD (photons)
1,1,2794.97408893381,650.91127088637,97.9778976134678,3000,500,8
2,1,3099.33012102698,955.311524107601,97.9778976134678,3000,500,8
3,1,2781.42252868454,1522.57287060408,97.9778976134678,3000,500,8
4,1,1698.73821297792,1579.5343933487,97.9778976134678,3000,500,8
5,1,744.73064952733,1944.56361829692,97.9778976134678,3000,500,8
6,1,36.4761736877757,2620.59384650428,97.9778976134678,3000,500,8
7,1,1377.50021853597,1688.71628294372,97.9778976134678,3000,500,8
8,1,1287.52435211957,3005.45323527639,97.9778976134678,3000,500,8
9,1,1672.55894832822,2314.82692795928,97.9778976134678,3000,500,8
10,1,1530.85374656769,572.022450137176,97.9778976134678,3000,500,8
11,1,1777.14071623146,1983.12133310691,97.9778976134678,3000,500,8
12,1,1738.83525613613,1799.30682867723,97.9778976134678,3000,500,8
13,1,2434.86584192937,2442.89476683887,97.9778976134678,3000,500,8
14,1,2279.59863706269,2581.26827268232,97.9778976134678,3000,500,8
15,1,1982.98270753101,955.60064816896,97.9778976134678,3000,500,8
16,1,1363.49366552382,442.831061491489,97.9778976134678,3000,500,8
17,1,925.040089657881,2033.27332537236,97.9778976134678,3000,500,8
18,1,3116.33677184143,26.5867981842252,97.9778976134678,3000,500,8
19,1,1068.07694563415,2523.46644639325,97.9778976134678,3000,500,8
20,1,700.16339462345,1606.64765643356,97.9778976134678,3000,500,8
21,1,210.586840919077,3190.77971691687,97.9778976134678,3000,500,8
22,1,3145.18574897099,3148.93007159514,97.9778976134678,3000,500,8
23,1,409.138281360102,726.651605066481,97.9778976134678,3000,500,8
24,1,1030.81853825337,2719.86332860711,97.9778976134678,3000,500,8
25,1,227.017103200636,2601.01611404215,97.9778976134678,3000,500,8
26,1,719.263804697745,755.629984807199,97.9778976134678,3000,500,8
27,1,1259.63172781954,2101.93054145784,97.9778976134678,3000,500,8
28,1,2867.66401561803,3126.94720495443,97.9778976134678,3000,500,8
29,1,1105.47715839317,2341.01924736771,97.9778976134678,3000,500,8
30,1,3151.19819931287,306.010756162837,97.9778976134678,3000,500,8
31,1,91.9425566825453,1601.93953902181,97.9778976134678,3000,500,8
32,1,1125.39115606438,1479.55225132167,97.9778976134678,3000,500,8
33,1,1219.06844545233,2.38044621889983,97.9778976134678,3000,500,8
34,1,2445.31242037107,3164.60460947335,97.9778976134678,3000,500,8
35,1,3004.17252259447,2808.3838117603,97.9778976134678,3000,500,8
36,1,1023.00734869449,695.075689331886,97.9778976134678,3000,500,8
37,1,1383.92298492933,1937.20800420037,97.9778976134678,3000,500,8
38,1,864.466373092689,1510.24998571497,97.9778976134678,3000,500,8
